basomrade,year,higher_education_min_3_years_percent_of_population_aged_25_64,gender
3347500_barsbro,2004,0.32877,male
3347500_barsbro,2005,0.32809,male
3347500_barsbro,2006,0.32723,male
3347500_barsbro,2007,0.34163000000000004,male
3347500_barsbro,2008,0.36028000000000004,male
3347500_barsbro,2009,0.35333000000000003,male
3347500_barsbro,2010,0.36504000000000003,male
3347500_barsbro,2011,0.36422,male
3347500_barsbro,2012,0.36111,male
3347500_barsbro,2013,0.35244000000000003,male
3347500_barsbro,2014,0.36325,male
3210100_drottningholm,2000,0.38017,male
3210100_drottningholm,2001,0.35246,male
3210100_drottningholm,2002,0.33333,male
3210100_drottningholm,2003,0.36751999999999996,male
3210100_drottningholm,2004,0.375,male
3210100_drottningholm,2005,0.33929000000000004,male
3210100_drottningholm,2006,0.32759,male
3210100_drottningholm,2007,0.33663000000000004,male
3210100_drottningholm,2008,0.32692,male
3210100_drottningholm,2009,0.35789,male
3210100_drottningholm,2010,0.34043,male
3210100_drottningholm,2011,0.35631999999999997,male
3210100_drottningholm,2012,0.37234,male
3210100_drottningholm,2013,0.37895,male
3210100_drottningholm,2014,0.40449,male
3210500_lovo_glesbygd,2000,0.26573,male
3210500_lovo_glesbygd,2001,0.27007,male
3210500_lovo_glesbygd,2002,0.28767,male
3210500_lovo_glesbygd,2003,0.24828000000000003,male
3210500_lovo_glesbygd,2004,0.23649,male
3210500_lovo_glesbygd,2005,0.22819,male
3210500_lovo_glesbygd,2006,0.26087,male
3210500_lovo_glesbygd,2007,0.25325,male
3210500_lovo_glesbygd,2008,0.23226,male
3210500_lovo_glesbygd,2009,0.24828000000000003,male
3210500_lovo_glesbygd,2010,0.25658000000000003,male
3210500_lovo_glesbygd,2011,0.2585,male
3210500_lovo_glesbygd,2012,0.28476999999999997,male
3210500_lovo_glesbygd,2013,0.30769,male
3210500_lovo_glesbygd,2014,0.32927,male
3220101_tappstrom_narlunda,2000,0.28288,male
3220101_tappstrom_narlunda,2001,0.29038,male
3220101_tappstrom_narlunda,2002,0.30824,male
3220101_tappstrom_narlunda,2003,0.31485,male
3220101_tappstrom_narlunda,2004,0.30396,male
3220101_tappstrom_narlunda,2005,0.30944,male
3220101_tappstrom_narlunda,2006,0.30496,male
3220101_tappstrom_narlunda,2007,0.30265,male
3220101_tappstrom_narlunda,2008,0.30796999999999997,male
3220101_tappstrom_narlunda,2009,0.319,male
3220101_tappstrom_narlunda,2010,0.31495,male
3220101_tappstrom_narlunda,2011,0.31738,male
3220101_tappstrom_narlunda,2012,0.31475,male
3220101_tappstrom_narlunda,2013,0.31465,male
3220101_tappstrom_narlunda,2014,0.31738,male
3220102_ostra_narlunda,2000,0.27778,male
3220102_ostra_narlunda,2001,0.27193,male
3220102_ostra_narlunda,2002,0.26364,male
3220102_ostra_narlunda,2003,0.27273000000000003,male
3220102_ostra_narlunda,2004,0.28037,male
3220102_ostra_narlunda,2005,0.28283,male
3220102_ostra_narlunda,2006,0.30476,male
3220102_ostra_narlunda,2007,0.35714,male
3220102_ostra_narlunda,2008,0.31858000000000003,male
3220102_ostra_narlunda,2009,0.30172,male
3220102_ostra_narlunda,2010,0.27273000000000003,male
3220102_ostra_narlunda,2011,0.3,male
3220102_ostra_narlunda,2012,0.30556,male
3220102_ostra_narlunda,2013,0.32432,male
3220102_ostra_narlunda,2014,0.30508,male
3220103_ekero_centrum,2000,0.16488,male
3220103_ekero_centrum,2001,0.1569,male
3220103_ekero_centrum,2002,0.1587,male
3220103_ekero_centrum,2003,0.15766,male
3220103_ekero_centrum,2004,0.16084,male
3220103_ekero_centrum,2005,0.15385,male
3220103_ekero_centrum,2006,0.16465,male
3220103_ekero_centrum,2007,0.16346,male
3220103_ekero_centrum,2008,0.16792,male
3220103_ekero_centrum,2009,0.15762,male
3220103_ekero_centrum,2010,0.16364,male
3220103_ekero_centrum,2011,0.14737,male
3220103_ekero_centrum,2012,0.15325,male
3220103_ekero_centrum,2013,0.15345,male
3220103_ekero_centrum,2014,0.15441,male
3220211_alvnas,2000,0.29786999999999997,male
3220211_alvnas,2001,0.30714,male
3220211_alvnas,2002,0.33333,male
3220211_alvnas,2003,0.35374,male
3220211_alvnas,2004,0.35616,male
3220211_alvnas,2005,0.36486,male
3220211_alvnas,2006,0.38461999999999996,male
3220211_alvnas,2007,0.38125,male
3220211_alvnas,2008,0.39394,male
3220211_alvnas,2009,0.4,male
3220211_alvnas,2010,0.41358,male
3220211_alvnas,2011,0.39053000000000004,male
3220211_alvnas,2012,0.39884000000000003,male
3220211_alvnas,2013,0.37778,male
3220211_alvnas,2014,0.37056,male
3220212_brunna,2000,0.19892,male
3220212_brunna,2001,0.18994,male
3220212_brunna,2002,0.17390999999999998,male
3220212_brunna,2003,0.15957000000000002,male
3220212_brunna,2004,0.19100999999999999,male
3220212_brunna,2005,0.21511999999999998,male
3220212_brunna,2006,0.22905,male
3220212_brunna,2007,0.25731,male
3220212_brunna,2008,0.24138,male
3220212_brunna,2009,0.22651999999999997,male
3220212_brunna,2010,0.22599,male
3220212_brunna,2011,0.22989,male
3220212_brunna,2012,0.24444000000000002,male
3220212_brunna,2013,0.24194000000000002,male
3220212_brunna,2014,0.23404,male
3220230_knalleborg,2000,0.23724,male
3220230_knalleborg,2001,0.22605999999999998,male
3220230_knalleborg,2002,0.21236999999999998,male
3220230_knalleborg,2003,0.20890999999999998,male
3220230_knalleborg,2004,0.2095,male
3220230_knalleborg,2005,0.22221999999999997,male
3220230_knalleborg,2006,0.22515,male
3220230_knalleborg,2007,0.22796,male
3220230_knalleborg,2008,0.24138,male
3220230_knalleborg,2009,0.24516,male
3220230_knalleborg,2010,0.25166,male
3220230_knalleborg,2011,0.26797,male
3220230_knalleborg,2012,0.27,male
3220230_knalleborg,2013,0.27516999999999997,male
3220230_knalleborg,2014,0.28136,male
3220261_ostra_trakvista,2000,0.26705,male
3220261_ostra_trakvista,2001,0.26939,male
3220261_ostra_trakvista,2002,0.2766,male
3220261_ostra_trakvista,2003,0.28179,male
3220261_ostra_trakvista,2004,0.27557,male
3220261_ostra_trakvista,2005,0.27635,male
3220261_ostra_trakvista,2006,0.29868,male
3220261_ostra_trakvista,2007,0.3058,male
3220261_ostra_trakvista,2008,0.30669,male
3220261_ostra_trakvista,2009,0.30815,male
3220261_ostra_trakvista,2010,0.31751,male
3220261_ostra_trakvista,2011,0.32191,male
3220261_ostra_trakvista,2012,0.32541,male
3220261_ostra_trakvista,2013,0.32059,male
3220261_ostra_trakvista,2014,0.32514,male
3220262_gallsta_o,2000,0.18420999999999998,male
3220262_gallsta_o,2001,0.17105,male
3220262_gallsta_o,2002,0.1954,male
3220262_gallsta_o,2003,0.23231999999999997,male
3220262_gallsta_o,2004,0.30951999999999996,male
3220262_gallsta_o,2005,0.2924,male
3220262_gallsta_o,2006,0.32124,male
3220262_gallsta_o,2007,0.33824,male
3220262_gallsta_o,2008,0.36036,male
3220262_gallsta_o,2009,0.35425999999999996,male
3220262_gallsta_o,2010,0.36,male
3220262_gallsta_o,2011,0.38288,male
3220262_gallsta_o,2012,0.41333000000000003,male
3220262_gallsta_o,2013,0.42128000000000004,male
3220262_gallsta_o,2014,0.45493999999999996,male
3220270_sandudden,2000,0.34839000000000003,male
3220270_sandudden,2001,0.3522,male
3220270_sandudden,2002,0.39303,male
3220270_sandudden,2003,0.38835,male
3220270_sandudden,2004,0.41326999999999997,male
3220270_sandudden,2005,0.39691,male
3220270_sandudden,2006,0.37895,male
3220270_sandudden,2007,0.41489,male
3220270_sandudden,2008,0.39891,male
3220270_sandudden,2009,0.40465,male
3220270_sandudden,2010,0.39738,male
3220270_sandudden,2011,0.41636000000000006,male
3220270_sandudden,2012,0.42049,male
3220270_sandudden,2013,0.42857,male
3220270_sandudden,2014,0.43151000000000006,male
3220500_ekero_glesbygd,2000,0.1793,male
3220500_ekero_glesbygd,2001,0.19384,male
3220500_ekero_glesbygd,2002,0.20035999999999998,male
3220500_ekero_glesbygd,2003,0.20665,male
3220500_ekero_glesbygd,2004,0.2047,male
3220500_ekero_glesbygd,2005,0.20199,male
3220500_ekero_glesbygd,2006,0.20367000000000002,male
3220500_ekero_glesbygd,2007,0.20776999999999998,male
3220500_ekero_glesbygd,2008,0.21429,male
3220500_ekero_glesbygd,2009,0.22375,male
3220500_ekero_glesbygd,2010,0.23185999999999998,male
3220500_ekero_glesbygd,2011,0.22144,male
3220500_ekero_glesbygd,2012,0.20951,male
3220500_ekero_glesbygd,2013,0.21228000000000002,male
3220500_ekero_glesbygd,2014,0.22837,male
3230000_munso_forsamling,2000,0.06512000000000001,male
3230000_munso_forsamling,2001,0.07372999999999999,male
3230000_munso_forsamling,2002,0.06926,male
3230000_munso_forsamling,2003,0.0766,male
3230000_munso_forsamling,2004,0.09016,male
3230000_munso_forsamling,2005,0.08537,male
3230000_munso_forsamling,2006,0.08333,male
3230000_munso_forsamling,2007,0.09804,male
3230000_munso_forsamling,2008,0.0996,male
3230000_munso_forsamling,2009,0.11155,male
3230000_munso_forsamling,2010,0.10588,male
3230000_munso_forsamling,2011,0.11554,male
3230000_munso_forsamling,2012,0.11740999999999999,male
3230000_munso_forsamling,2013,0.11284000000000001,male
3230000_munso_forsamling,2014,0.11191,male
3240000_adelso_forsamling,2000,0.07576000000000001,male
3240000_adelso_forsamling,2001,0.0597,male
3240000_adelso_forsamling,2002,0.06468,male
3240000_adelso_forsamling,2003,0.06829,male
3240000_adelso_forsamling,2004,0.06699,male
3240000_adelso_forsamling,2005,0.06881,male
3240000_adelso_forsamling,2006,0.07272999999999999,male
3240000_adelso_forsamling,2007,0.07798,male
3240000_adelso_forsamling,2008,0.08559,male
3240000_adelso_forsamling,2009,0.0885,male
3240000_adelso_forsamling,2010,0.09211,male
3240000_adelso_forsamling,2011,0.07907,male
3240000_adelso_forsamling,2012,0.08636,male
3240000_adelso_forsamling,2013,0.11467999999999999,male
3240000_adelso_forsamling,2014,0.11872,male
3250100_farentuna_fd_forsaml,2000,0.12108,male
3250100_farentuna_fd_forsaml,2001,0.12115,male
3250100_farentuna_fd_forsaml,2002,0.12527,male
3250100_farentuna_fd_forsaml,2003,0.11864000000000001,male
3250100_farentuna_fd_forsaml,2004,0.11482,male
3250100_farentuna_fd_forsaml,2005,0.11765,male
3250100_farentuna_fd_forsaml,2006,0.12277,male
3250100_farentuna_fd_forsaml,2007,0.126,male
3250100_farentuna_fd_forsaml,2008,0.13253,male
3250100_farentuna_fd_forsaml,2009,0.14859,male
3250100_farentuna_fd_forsaml,2010,0.15735,male
3250100_farentuna_fd_forsaml,2011,0.15091,male
3250100_farentuna_fd_forsaml,2012,0.13849,male
3250100_farentuna_fd_forsaml,2013,0.13078,male
3250100_farentuna_fd_forsaml,2014,0.13618,male
3250201_hilleshogs_fd_forsaml,2000,0.133,male
3250201_hilleshogs_fd_forsaml,2001,0.15094000000000002,male
3250201_hilleshogs_fd_forsaml,2002,0.16432,male
3250201_hilleshogs_fd_forsaml,2003,0.15138,male
3250201_hilleshogs_fd_forsaml,2004,0.14747000000000002,male
3250201_hilleshogs_fd_forsaml,2005,0.14545,male
3250201_hilleshogs_fd_forsaml,2006,0.12875999999999999,male
3250201_hilleshogs_fd_forsaml,2007,0.14592,male
3250201_hilleshogs_fd_forsaml,2008,0.14932,male
3250201_hilleshogs_fd_forsaml,2009,0.16509000000000001,male
3250201_hilleshogs_fd_forsaml,2010,0.18386,male
3250201_hilleshogs_fd_forsaml,2011,0.20536,male
3250201_hilleshogs_fd_forsaml,2012,0.18483,male
3250201_hilleshogs_fd_forsaml,2013,0.17822000000000002,male
3250201_hilleshogs_fd_forsaml,2014,0.16749,male
3250202_ricksattra,2000,0.15385,male
3250202_ricksattra,2001,0.19047999999999998,male
3250202_ricksattra,2002,0.18605,male
3250202_ricksattra,2003,0.18182,male
3250202_ricksattra,2004,0.19565,male
3250202_ricksattra,2005,0.20833000000000002,male
3250202_ricksattra,2006,0.20833000000000002,male
3250202_ricksattra,2007,0.20455,male
3250202_ricksattra,2008,0.2,male
3250202_ricksattra,2009,0.23404,male
3250202_ricksattra,2010,0.19230999999999998,male
3250202_ricksattra,2011,0.21277,male
3250202_ricksattra,2012,0.20833000000000002,male
3250202_ricksattra,2013,0.22,male
3250202_ricksattra,2014,0.23913,male
3250310_stenhamra,2000,0.14085999999999999,male
3250310_stenhamra,2001,0.14118,male
3250310_stenhamra,2002,0.14590999999999998,male
3250310_stenhamra,2003,0.14573,male
3250310_stenhamra,2004,0.15067,male
3250310_stenhamra,2005,0.15270999999999998,male
3250310_stenhamra,2006,0.15822,male
3250310_stenhamra,2007,0.15328,male
3250310_stenhamra,2008,0.15337,male
3250310_stenhamra,2009,0.15356,male
3250310_stenhamra,2010,0.14787,male
3250310_stenhamra,2011,0.15583,male
3250310_stenhamra,2012,0.15783,male
3250310_stenhamra,2013,0.16566,male
3250310_stenhamra,2014,0.17163,male
3250320_sanga_glesbygd,2000,0.15556,male
3250320_sanga_glesbygd,2001,0.163,male
3250320_sanga_glesbygd,2002,0.15721,male
3250320_sanga_glesbygd,2003,0.17105,male
3250320_sanga_glesbygd,2004,0.16807,male
3250320_sanga_glesbygd,2005,0.175,male
3250320_sanga_glesbygd,2006,0.16935,male
3250320_sanga_glesbygd,2007,0.175,male
3250320_sanga_glesbygd,2008,0.175,male
3250320_sanga_glesbygd,2009,0.17155,male
3250320_sanga_glesbygd,2010,0.18548,male
3250320_sanga_glesbygd,2011,0.18725,male
3250320_sanga_glesbygd,2012,0.16538,male
3250320_sanga_glesbygd,2013,0.18327000000000002,male
3250320_sanga_glesbygd,2014,0.20319,male
3250400_ska_fd_forsaml,2000,0.1196,male
3250400_ska_fd_forsaml,2001,0.12179000000000001,male
3250400_ska_fd_forsaml,2002,0.1442,male
3250400_ska_fd_forsaml,2003,0.15,male
3250400_ska_fd_forsaml,2004,0.14907,male
3250400_ska_fd_forsaml,2005,0.16082,male
3250400_ska_fd_forsaml,2006,0.14956,male
3250400_ska_fd_forsaml,2007,0.1506,male
3250400_ska_fd_forsaml,2008,0.16923,male
3250400_ska_fd_forsaml,2009,0.2006,male
3250400_ska_fd_forsaml,2010,0.2069,male
3250400_ska_fd_forsaml,2011,0.21186,male
3250400_ska_fd_forsaml,2012,0.20435999999999999,male
3250400_ska_fd_forsaml,2013,0.20403,male
3250400_ska_fd_forsaml,2014,0.21666999999999997,male
5310420_skogsang_milsten,2000,0.22935999999999998,male
5310420_skogsang_milsten,2001,0.24065,male
5310420_skogsang_milsten,2002,0.25345,male
5310420_skogsang_milsten,2003,0.25711999999999996,male
5310420_skogsang_milsten,2004,0.26284,male
5310420_skogsang_milsten,2005,0.27194,male
5310420_skogsang_milsten,2006,0.28007,male
5310420_skogsang_milsten,2007,0.28049,male
5310420_skogsang_milsten,2008,0.28520999999999996,male
5310420_skogsang_milsten,2009,0.28608,male
5310420_skogsang_milsten,2010,0.29495,male
5310420_skogsang_milsten,2011,0.30769,male
5310420_skogsang_milsten,2012,0.30983,male
5310420_skogsang_milsten,2013,0.31223,male
5310420_skogsang_milsten,2014,0.3231,male
5310810_fullersta_gard,2000,0.20360999999999999,male
5310810_fullersta_gard,2001,0.1974,male
5310810_fullersta_gard,2002,0.19677,male
5310810_fullersta_gard,2003,0.20159000000000002,male
5310810_fullersta_gard,2004,0.20428,male
5310810_fullersta_gard,2005,0.20531,male
5310810_fullersta_gard,2006,0.19755999999999999,male
5310810_fullersta_gard,2007,0.21078000000000002,male
5310810_fullersta_gard,2008,0.21205,male
5310810_fullersta_gard,2009,0.22166999999999998,male
5310810_fullersta_gard,2010,0.21866999999999998,male
5310810_fullersta_gard,2011,0.20903000000000002,male
5310810_fullersta_gard,2012,0.20624,male
5310810_fullersta_gard,2013,0.22726999999999997,male
5310810_fullersta_gard,2014,0.22488000000000002,male
5310830_fridhem,2000,0.21149,male
5310830_fridhem,2001,0.22916999999999998,male
5310830_fridhem,2002,0.22780999999999998,male
5310830_fridhem,2003,0.22751,male
5310830_fridhem,2004,0.23639000000000002,male
5310830_fridhem,2005,0.23606,male
5310830_fridhem,2006,0.2474,male
5310830_fridhem,2007,0.24386999999999998,male
5310830_fridhem,2008,0.25361,male
5310830_fridhem,2009,0.26261,male
5310830_fridhem,2010,0.27078,male
5310830_fridhem,2011,0.27064,male
5310830_fridhem,2012,0.27731999999999996,male
5310830_fridhem,2013,0.2748,male
5310830_fridhem,2014,0.28054,male
5310840_kallbrink_vistaberg,2000,0.19171,male
5310840_kallbrink_vistaberg,2001,0.18385,male
5310840_kallbrink_vistaberg,2002,0.19185,male
5310840_kallbrink_vistaberg,2003,0.19257,male
5310840_kallbrink_vistaberg,2004,0.20435999999999999,male
5310840_kallbrink_vistaberg,2005,0.21298000000000003,male
5310840_kallbrink_vistaberg,2006,0.22204000000000002,male
5310840_kallbrink_vistaberg,2007,0.22712,male
5310840_kallbrink_vistaberg,2008,0.27415,male
5310840_kallbrink_vistaberg,2009,0.2809,male
5310840_kallbrink_vistaberg,2010,0.30046,male
5310840_kallbrink_vistaberg,2011,0.31740999999999997,male
5310840_kallbrink_vistaberg,2012,0.34353,male
5310840_kallbrink_vistaberg,2013,0.34738,male
5310840_kallbrink_vistaberg,2014,0.36011,male
5310850_vardkasen,2000,0.13609000000000002,male
5310850_vardkasen,2001,0.13333,male
5310850_vardkasen,2002,0.13714,male
5310850_vardkasen,2003,0.15429,male
5310850_vardkasen,2004,0.16766,male
5310850_vardkasen,2005,0.16564,male
5310850_vardkasen,2006,0.16471,male
5310850_vardkasen,2007,0.17390999999999998,male
5310850_vardkasen,2008,0.2,male
5310850_vardkasen,2009,0.19892,male
5310850_vardkasen,2010,0.19672,male
5310850_vardkasen,2011,0.20651999999999998,male
5310850_vardkasen,2012,0.21579,male
5310850_vardkasen,2013,0.23196,male
5310850_vardkasen,2014,0.25551,male
5310910_sjodalen_huddinge_c,2000,0.13011,male
5310910_sjodalen_huddinge_c,2001,0.13648,male
5310910_sjodalen_huddinge_c,2002,0.14131,male
5310910_sjodalen_huddinge_c,2003,0.14175,male
5310910_sjodalen_huddinge_c,2004,0.14062,male
5310910_sjodalen_huddinge_c,2005,0.131,male
5310910_sjodalen_huddinge_c,2006,0.12884,male
5310910_sjodalen_huddinge_c,2007,0.14634,male
5310910_sjodalen_huddinge_c,2008,0.15419000000000002,male
5310910_sjodalen_huddinge_c,2009,0.15055,male
5310910_sjodalen_huddinge_c,2010,0.14440999999999998,male
5310910_sjodalen_huddinge_c,2011,0.15713,male
5310910_sjodalen_huddinge_c,2012,0.15634,male
5310910_sjodalen_huddinge_c,2013,0.16597,male
5310910_sjodalen_huddinge_c,2014,0.16157,male
5310941_solgard,2000,0.17967,male
5310941_solgard,2001,0.19672,male
5310941_solgard,2002,0.19858,male
5310941_solgard,2003,0.18695,male
5310941_solgard,2004,0.18245999999999998,male
5310941_solgard,2005,0.2,male
5310941_solgard,2006,0.20459000000000002,male
5310941_solgard,2007,0.21793,male
5310941_solgard,2008,0.23310999999999998,male
5310941_solgard,2009,0.23448000000000002,male
5310941_solgard,2010,0.23156,male
5310941_solgard,2011,0.2517,male
5310941_solgard,2012,0.2534,male
5310941_solgard,2013,0.26206999999999997,male
5310941_solgard,2014,0.25214000000000003,male
5310942_sorskogen,2000,0.23684000000000002,male
5310942_sorskogen,2001,0.2346,male
5310942_sorskogen,2002,0.2381,male
5310942_sorskogen,2003,0.24,male
5310942_sorskogen,2004,0.24051,male
5310942_sorskogen,2005,0.24600999999999998,male
5310942_sorskogen,2006,0.26214,male
5310942_sorskogen,2007,0.23734,male
5310942_sorskogen,2008,0.23839000000000002,male
5310942_sorskogen,2009,0.22641999999999998,male
5310942_sorskogen,2010,0.23125,male
5310942_sorskogen,2011,0.23301,male
5310942_sorskogen,2012,0.22045,male
5310942_sorskogen,2013,0.22403,male
5310942_sorskogen,2014,0.24366999999999997,male
5310950_horningsnas_balingsnas,2000,0.16691,male
5310950_horningsnas_balingsnas,2001,0.17620999999999998,male
5310950_horningsnas_balingsnas,2002,0.18062,male
5310950_horningsnas_balingsnas,2003,0.18813,male
5310950_horningsnas_balingsnas,2004,0.20029,male
5310950_horningsnas_balingsnas,2005,0.20876,male
5310950_horningsnas_balingsnas,2006,0.20195,male
5310950_horningsnas_balingsnas,2007,0.20845,male
5310950_horningsnas_balingsnas,2008,0.22161999999999998,male
5310950_horningsnas_balingsnas,2009,0.21854,male
5310950_horningsnas_balingsnas,2010,0.22571999999999998,male
5310950_horningsnas_balingsnas,2011,0.2554,male
5310950_horningsnas_balingsnas,2012,0.26683,male
5310950_horningsnas_balingsnas,2013,0.27426999999999996,male
5310950_horningsnas_balingsnas,2014,0.2838,male
5311010_stuvsta_kvarnberget,2000,0.1,male
