basomrade,year,cumulative_immigration_surplus,gender
3551140_ostra_steninge,2010,-223,both
3551140_ostra_steninge,2011,-242,both
3551140_ostra_steninge,2012,-294,both
3551140_ostra_steninge,2013,-314,both
3551140_ostra_steninge,2014,-338,both
3551150_steninge_gard,2000,1,both
3551150_steninge_gard,2001,80,both
3551150_steninge_gard,2002,79,both
3551150_steninge_gard,2003,77,both
3551150_steninge_gard,2004,81,both
3551150_steninge_gard,2005,79,both
3551150_steninge_gard,2006,72,both
3551150_steninge_gard,2007,79,both
3551150_steninge_gard,2008,166,both
3551150_steninge_gard,2009,195,both
3551150_steninge_gard,2010,185,both
3551150_steninge_gard,2011,320,both
3551150_steninge_gard,2012,320,both
3551150_steninge_gard,2013,338,both
3551150_steninge_gard,2014,593,both
3560210_rosersbergs_bostadsomr,2000,-15,both
3560210_rosersbergs_bostadsomr,2001,-27,both
3560210_rosersbergs_bostadsomr,2002,-12,both
3560210_rosersbergs_bostadsomr,2003,11,both
3560210_rosersbergs_bostadsomr,2004,4,both
3560210_rosersbergs_bostadsomr,2005,-21,both
3560210_rosersbergs_bostadsomr,2006,-20,both
3560210_rosersbergs_bostadsomr,2007,-31,both
3560210_rosersbergs_bostadsomr,2008,-16,both
3560210_rosersbergs_bostadsomr,2009,-38,both
3560210_rosersbergs_bostadsomr,2010,-33,both
3560210_rosersbergs_bostadsomr,2011,-19,both
3560210_rosersbergs_bostadsomr,2012,-28,both
3560210_rosersbergs_bostadsomr,2013,-35,both
3560210_rosersbergs_bostadsomr,2014,-33,both
3560500_okand,2000,12,both
3560500_okand,2001,7,both
3560500_okand,2002,8,both
3560500_okand,2003,-6,both
3560500_okand,2004,-2,both
3560500_okand,2005,15,both
3560500_okand,2006,3,both
3560500_okand,2007,-4,both
3560500_okand,2008,-1,both
3560500_okand,2009,14,both
3560510_norrsunda_glesbygd,2010,-5,both
3560510_norrsunda_glesbygd,2011,-14,both
3560510_norrsunda_glesbygd,2012,-24,both
3560510_norrsunda_glesbygd,2013,-27,both
3560510_norrsunda_glesbygd,2014,-40,both
3560610_sodra_skanela,2000,-6,both
3560610_sodra_skanela,2001,-15,both
3560610_sodra_skanela,2002,-22,both
3560610_sodra_skanela,2003,-20,both
3560610_sodra_skanela,2004,-30,both
3560610_sodra_skanela,2005,-38,both
3560610_sodra_skanela,2006,-55,both
3560610_sodra_skanela,2007,-47,both
3560610_sodra_skanela,2008,-26,both
3560610_sodra_skanela,2009,-36,both
3560610_sodra_skanela,2010,-42,both
3560610_sodra_skanela,2011,-40,both
3560610_sodra_skanela,2012,-39,both
3560610_sodra_skanela,2013,-37,both
3560610_sodra_skanela,2014,-49,both
3580100_skepptuna_fd_forsamling,2000,-19,both
3580100_skepptuna_fd_forsamling,2001,-10,both
3580100_skepptuna_fd_forsamling,2002,-19,both
3580100_skepptuna_fd_forsamling,2003,-34,both
3580100_skepptuna_fd_forsamling,2004,-44,both
3580100_skepptuna_fd_forsamling,2005,-52,both
3580100_skepptuna_fd_forsamling,2006,-64,both
3580100_skepptuna_fd_forsamling,2007,-57,both
3580100_skepptuna_fd_forsamling,2008,-71,both
3580100_skepptuna_fd_forsamling,2009,-71,both
3580100_skepptuna_fd_forsamling,2010,-58,both
3580100_skepptuna_fd_forsamling,2011,-53,both
3580100_skepptuna_fd_forsamling,2012,-56,both
3580100_skepptuna_fd_forsamling,2013,-56,both
3580100_skepptuna_fd_forsamling,2014,-63,both
3580210_ostra_lunda,2000,6,both
3580210_ostra_lunda,2001,2,both
3580210_ostra_lunda,2002,-1,both
3580210_ostra_lunda,2003,7,both
3580210_ostra_lunda,2004,-3,both
3580210_ostra_lunda,2005,-5,both
3580210_ostra_lunda,2006,-28,both
3580210_ostra_lunda,2007,-19,both
3580210_ostra_lunda,2008,-15,both
3580210_ostra_lunda,2009,4,both
3580210_ostra_lunda,2010,-5,both
3580210_ostra_lunda,2011,-2,both
3580210_ostra_lunda,2012,12,both
3580210_ostra_lunda,2013,22,both
3580210_ostra_lunda,2014,15,both
3580300_vidbo_fd_forsamling,2000,11,both
3580300_vidbo_fd_forsamling,2001,18,both
3580300_vidbo_fd_forsamling,2002,20,both
3580300_vidbo_fd_forsamling,2003,5,both
3580300_vidbo_fd_forsamling,2004,21,both
3580300_vidbo_fd_forsamling,2005,21,both
3580300_vidbo_fd_forsamling,2006,9,both
3580300_vidbo_fd_forsamling,2007,4,both
3580300_vidbo_fd_forsamling,2008,4,both
3580300_vidbo_fd_forsamling,2009,-14,both
3580300_vidbo_fd_forsamling,2010,-17,both
3580300_vidbo_fd_forsamling,2011,-1,both
3580300_vidbo_fd_forsamling,2012,-15,both
3580300_vidbo_fd_forsamling,2013,-23,both
3580300_vidbo_fd_forsamling,2014,-16,both
3610120_gillberga,2000,-45,both
3610120_gillberga,2001,-49,both
3610120_gillberga,2002,-86,both
3610120_gillberga,2003,-103,both
3610120_gillberga,2004,-124,both
3610120_gillberga,2005,-122,both
3610120_gillberga,2006,-128,both
3610120_gillberga,2007,-170,both
3610120_gillberga,2008,-183,both
3610120_gillberga,2009,-193,both
3610120_gillberga,2010,-209,both
3610120_gillberga,2011,-225,both
3610120_gillberga,2012,-257,both
3610120_gillberga,2013,-289,both
3610120_gillberga,2014,-307,both
3610140_rotsunda,2000,-4,both
3610140_rotsunda,2001,-18,both
3610140_rotsunda,2002,-31,both
3610140_rotsunda,2003,-28,both
3610140_rotsunda,2004,-54,both
3610140_rotsunda,2005,-86,both
3610140_rotsunda,2006,-92,both
3610140_rotsunda,2007,-102,both
3610140_rotsunda,2008,-93,both
3610140_rotsunda,2009,-118,both
3610140_rotsunda,2010,-143,both
3610140_rotsunda,2011,-124,both
3610140_rotsunda,2012,-134,both
3610140_rotsunda,2013,-135,both
3610140_rotsunda,2014,-137,both
3610170_rotebro_centrum,2000,1,both
3610170_rotebro_centrum,2001,-9,both
3610170_rotebro_centrum,2002,7,both
3610170_rotebro_centrum,2003,49,both
3610170_rotebro_centrum,2004,68,both
3610170_rotebro_centrum,2005,22,both
3610170_rotebro_centrum,2006,39,both
3610170_rotebro_centrum,2007,26,both
3610170_rotebro_centrum,2008,9,both
3610170_rotebro_centrum,2009,-78,both
3610170_rotebro_centrum,2010,-42,both
3610170_rotebro_centrum,2011,-86,both
3610170_rotebro_centrum,2012,-58,both
3610170_rotebro_centrum,2013,-55,both
3610170_rotebro_centrum,2014,-79,both
3610180_rotsunda_gard,2000,6,both
3610180_rotsunda_gard,2001,17,both
3610180_rotsunda_gard,2002,91,both
3610180_rotsunda_gard,2003,-1,both
3610180_rotsunda_gard,2004,-67,both
3610180_rotsunda_gard,2005,-83,both
3610180_rotsunda_gard,2006,-111,both
3610180_rotsunda_gard,2007,-158,both
3610180_rotsunda_gard,2008,-241,both
3610180_rotsunda_gard,2009,-242,both
3610180_rotsunda_gard,2010,-244,both
3610180_rotsunda_gard,2011,-244,both
3610180_rotsunda_gard,2012,-293,both
3610180_rotsunda_gard,2013,-342,both
3610180_rotsunda_gard,2014,-355,both
3610210_vastra_viby,2000,16,both
3610210_vastra_viby,2001,-33,both
3610210_vastra_viby,2002,-60,both
3610210_vastra_viby,2003,-99,both
3610210_vastra_viby,2004,-85,both
3610210_vastra_viby,2005,-118,both
3610210_vastra_viby,2006,-127,both
3610210_vastra_viby,2007,-227,both
3610210_vastra_viby,2008,-258,both
3610210_vastra_viby,2009,-305,both
3610210_vastra_viby,2010,-350,both
3610210_vastra_viby,2011,-419,both
3610210_vastra_viby,2012,-466,both
3610210_vastra_viby,2013,-489,both
3610210_vastra_viby,2014,-515,both
3610230_ostra_viby,2000,-28,both
3610230_ostra_viby,2001,-31,both
3610230_ostra_viby,2002,-50,both
3610230_ostra_viby,2003,-79,both
3610230_ostra_viby,2004,-64,both
3610230_ostra_viby,2005,-92,both
3610230_ostra_viby,2006,-82,both
3610230_ostra_viby,2007,-86,both
3610230_ostra_viby,2008,-111,both
3610230_ostra_viby,2009,-141,both
3610230_ostra_viby,2010,-163,both
3610230_ostra_viby,2011,-191,both
3610230_ostra_viby,2012,-203,both
3610230_ostra_viby,2013,-209,both
3610230_ostra_viby,2014,-220,both
3610310_vastra_norrviken,2000,2,both
3610310_vastra_norrviken,2001,-28,both
3610310_vastra_norrviken,2002,-31,both
3610310_vastra_norrviken,2003,-66,both
3610310_vastra_norrviken,2004,-159,both
3610310_vastra_norrviken,2005,-131,both
3610310_vastra_norrviken,2006,-132,both
3610310_vastra_norrviken,2007,-160,both
3610310_vastra_norrviken,2008,-175,both
3610310_vastra_norrviken,2009,-156,both
3610310_vastra_norrviken,2010,-130,both
3610310_vastra_norrviken,2011,-113,both
3610310_vastra_norrviken,2012,-143,both
3610310_vastra_norrviken,2013,-126,both
3610310_vastra_norrviken,2014,-166,both
3610330_ostra_norrviken,2000,7,both
3610330_ostra_norrviken,2001,-9,both
3610330_ostra_norrviken,2002,-20,both
3610330_ostra_norrviken,2003,-24,both
3610330_ostra_norrviken,2004,-38,both
3610330_ostra_norrviken,2005,-38,both
3610330_ostra_norrviken,2006,-44,both
3610330_ostra_norrviken,2007,-57,both
3610330_ostra_norrviken,2008,-69,both
3610330_ostra_norrviken,2009,-66,both
3610330_ostra_norrviken,2010,-69,both
3610330_ostra_norrviken,2011,-61,both
3610330_ostra_norrviken,2012,-73,both
3610330_ostra_norrviken,2013,-83,both
3610330_ostra_norrviken,2014,-80,both
3610400_vaxmora,2000,-36,both
3610400_vaxmora,2001,-40,both
3610400_vaxmora,2002,-86,both
3610400_vaxmora,2003,-81,both
3610400_vaxmora,2004,-62,both
3610400_vaxmora,2005,-30,both
3610400_vaxmora,2006,-46,both
3610400_vaxmora,2007,26,both
3610400_vaxmora,2008,-6,both
3610400_vaxmora,2009,17,both
3610400_vaxmora,2010,9,both
3610400_vaxmora,2011,1,both
3610400_vaxmora,2012,-2,both
3610400_vaxmora,2013,-14,both
3610400_vaxmora,2014,-14,both
3610510_klasro,2000,-12,both
3610510_klasro,2001,-6,both
3610510_klasro,2002,-6,both
3610510_klasro,2003,-14,both
3610510_klasro,2004,-21,both
3610510_klasro,2005,-8,both
3610510_klasro,2006,-26,both
3610510_klasro,2007,-28,both
3610510_klasro,2008,-27,both
3610510_klasro,2009,-12,both
3610510_klasro,2010,-33,both
3610510_klasro,2011,-7,both
3610510_klasro,2012,-23,both
3610510_klasro,2013,-20,both
3610510_klasro,2014,-31,both
3610530_haggviks_centrum,2000,19,both
3610530_haggviks_centrum,2001,-3,both
3610530_haggviks_centrum,2002,43,both
3610530_haggviks_centrum,2003,52,both
3610530_haggviks_centrum,2004,57,both
3610530_haggviks_centrum,2005,50,both
3610530_haggviks_centrum,2006,68,both
3610530_haggviks_centrum,2007,51,both
3610530_haggviks_centrum,2008,85,both
3610530_haggviks_centrum,2009,131,both
3610530_haggviks_centrum,2010,136,both
3610530_haggviks_centrum,2011,135,both
3610530_haggviks_centrum,2012,149,both
3610530_haggviks_centrum,2013,127,both
3610530_haggviks_centrum,2014,226,both
3610540_skalby,2000,-25,both
3610540_skalby,2001,-49,both
3610540_skalby,2002,-36,both
3610540_skalby,2003,-43,both
3610540_skalby,2004,-38,both
3610540_skalby,2005,-10,both
3610540_skalby,2006,-19,both
3610540_skalby,2007,-13,both
3610540_skalby,2008,-44,both
3610540_skalby,2009,-30,both
3610540_skalby,2010,-16,both
3610540_skalby,2011,-29,both
3610540_skalby,2012,-58,both
3610540_skalby,2013,-73,both
3610540_skalby,2014,-95,both
3610610_edsbergs_centrum,2000,59,both
3610610_edsbergs_centrum,2001,71,both
3610610_edsbergs_centrum,2002,57,both
3610610_edsbergs_centrum,2003,44,both
3610610_edsbergs_centrum,2004,-100,both
3610610_edsbergs_centrum,2005,-111,both
3610610_edsbergs_centrum,2006,82,both
3610610_edsbergs_centrum,2007,87,both
3610610_edsbergs_centrum,2008,90,both
3610610_edsbergs_centrum,2009,80,both
3610610_edsbergs_centrum,2010,99,both
3610610_edsbergs_centrum,2011,158,both
3610610_edsbergs_centrum,2012,118,both
3610610_edsbergs_centrum,2013,152,both
3610610_edsbergs_centrum,2014,215,both
3610650_ovriga_edsberg,2000,62,both
3610650_ovriga_edsberg,2001,167,both
3610650_ovriga_edsberg,2002,150,both
3610650_ovriga_edsberg,2003,150,both
3610650_ovriga_edsberg,2004,143,both
3610650_ovriga_edsberg,2005,123,both
3610650_ovriga_edsberg,2006,105,both
3610650_ovriga_edsberg,2007,91,both
3610650_ovriga_edsberg,2008,84,both
3610650_ovriga_edsberg,2009,71,both
3610650_ovriga_edsberg,2010,78,both
3610650_ovriga_edsberg,2011,73,both
3610650_ovriga_edsberg,2012,226,both
3610650_ovriga_edsberg,2013,354,both
3610650_ovriga_edsberg,2014,405,both
3610660_landsnora,2000,4,both
3610660_landsnora,2001,-6,both
3610660_landsnora,2002,-34,both
3610660_landsnora,2003,-42,both
3610660_landsnora,2004,-56,both
3610660_landsnora,2005,-32,both
3610660_landsnora,2006,-28,both
3610660_landsnora,2007,-25,both
3610660_landsnora,2008,-41,both
3610660_landsnora,2009,-36,both
3610660_landsnora,2010,-41,both
3610660_landsnora,2011,-50,both
3610660_landsnora,2012,-47,both
3610660_landsnora,2013,-31,both
3610660_landsnora,2014,-61,both
3610670_vasjoomradet,2000,6,both
3610670_vasjoomradet,2001,11,both
3610670_vasjoomradet,2002,17,both
3610670_vasjoomradet,2003,15,both
3610670_vasjoomradet,2004,16,both
3610670_vasjoomradet,2005,16,both
3610670_vasjoomradet,2006,16,both
3610670_vasjoomradet,2007,2,both
3610670_vasjoomradet,2008,7,both
3610670_vasjoomradet,2009,-3,both
3610670_vasjoomradet,2010,14,both
3610670_vasjoomradet,2011,15,both
3610670_vasjoomradet,2012,14,both
3610670_vasjoomradet,2013,-3,both
3610670_vasjoomradet,2014,-3,both
3610680_kvarnskogen,2000,-7,both
3610680_kvarnskogen,2001,-13,both
3610680_kvarnskogen,2002,-19,both
3610680_kvarnskogen,2003,-18,both
3610680_kvarnskogen,2004,-22,both
3610680_kvarnskogen,2005,39,both
3610680_kvarnskogen,2006,142,both
3610680_kvarnskogen,2007,186,both
3610680_kvarnskogen,2008,260,both
3610680_kvarnskogen,2009,277,both
3610680_kvarnskogen,2010,280,both
3610680_kvarnskogen,2011,288,both
3610680_kvarnskogen,2012,266,both
3610680_kvarnskogen,2013,245,both
3610680_kvarnskogen,2014,244,both
3610730_turebergs_industriomr,2000,113,both
3610730_turebergs_industriomr,2001,115,both
3610730_turebergs_industriomr,2002,99,both
3610730_turebergs_industriomr,2003,77,both
3610730_turebergs_industriomr,2004,79,both
3610730_turebergs_industriomr,2005,78,both
3610730_turebergs_industriomr,2006,75,both
3610730_turebergs_industriomr,2007,80,both
3610730_turebergs_industriomr,2008,89,both
3610730_turebergs_industriomr,2009,238,both
3610730_turebergs_industriomr,2010,530,both
3610730_turebergs_industriomr,2011,665,both
3610730_turebergs_industriomr,2012,742,both
3610730_turebergs_industriomr,2013,864,both
3610730_turebergs_industriomr,2014,890,both
3610750_fagelsangen,2000,0,both
3610750_fagelsangen,2001,-47,both
3610750_fagelsangen,2002,-62,both
3610750_fagelsangen,2003,-87,both
3610750_fagelsangen,2004,-104,both
3610750_fagelsangen,2005,-86,both
3610750_fagelsangen,2006,-94,both
3610750_fagelsangen,2007,-100,both
3610750_fagelsangen,2008,-138,both
3610750_fagelsangen,2009,-143,both
3610750_fagelsangen,2010,-105,both
3610750_fagelsangen,2011,-114,both
3610750_fagelsangen,2012,-97,both
3610750_fagelsangen,2013,-100,both
3610750_fagelsangen,2014,-88,both
3610760_tojnan,2000,7,both
3610760_tojnan,2001,-24,both
3610760_tojnan,2002,-82,both
3610760_tojnan,2003,-97,both
3610760_tojnan,2004,-142,both
3610760_tojnan,2005,-174,both
3610760_tojnan,2006,-174,both
3610760_tojnan,2007,-176,both
3610760_tojnan,2008,-184,both
3610760_tojnan,2009,-170,both
3610760_tojnan,2010,-137,both
3610760_tojnan,2011,-161,both
3610760_tojnan,2012,-166,both
3610760_tojnan,2013,-200,both
3610760_tojnan,2014,-197,both
3610770_nytorp,2000,25,both
3610770_nytorp,2001,16,both
3610770_nytorp,2002,18,both
3610770_nytorp,2003,18,both
3610770_nytorp,2004,19,both
3610770_nytorp,2005,67,both
3610770_nytorp,2006,76,both
3610770_nytorp,2007,102,both
3610770_nytorp,2008,105,both
3610770_nytorp,2009,191,both
3610770_nytorp,2010,224,both
3610770_nytorp,2011,241,both
3610770_nytorp,2012,317,both
3610770_nytorp,2013,268,both
3610770_nytorp,2014,430,both
3610780_skansen,2000,-6,both
3610780_skansen,2001,-25,both
3610780_skansen,2002,-36,both
3610780_skansen,2003,-37,both
3610780_skansen,2004,-27,both
3610780_skansen,2005,-32,both
3610780_skansen,2006,-44,both
3610780_skansen,2007,-34,both
3610780_skansen,2008,24,both
3610780_skansen,2009,71,both
3610780_skansen,2010,79,both
3610780_skansen,2011,84,both
3610780_skansen,2012,67,both
3610780_skansen,2013,106,both
3610780_skansen,2014,94,both
3610810_falkberget,2000,6,both
3610810_falkberget,2001,14,both
3610810_falkberget,2002,13,both
3610810_falkberget,2003,63,both
3610810_falkberget,2004,78,both
3610810_falkberget,2005,105,both
3610810_falkberget,2006,131,both
3610810_falkberget,2007,136,both
3610810_falkberget,2008,162,both
3610810_falkberget,2009,159,both
3610810_falkberget,2010,151,both
3610810_falkberget,2011,141,both
3610810_falkberget,2012,141,both
3610810_falkberget,2013,148,both
3610810_falkberget,2014,140,both
3610830_sjoberg,2000,-63,both
3610830_sjoberg,2001,-63,both
3610830_sjoberg,2002,-82,both
3610830_sjoberg,2003,-98,both
3610830_sjoberg,2004,-144,both
3610830_sjoberg,2005,-212,both
3610830_sjoberg,2006,-219,both
3610830_sjoberg,2007,-205,both
3610830_sjoberg,2008,-271,both
3610830_sjoberg,2009,-312,both
3610830_sjoberg,2010,-345,both
3610830_sjoberg,2011,-381,both
3610830_sjoberg,2012,-407,both
3610830_sjoberg,2013,-445,both
3610830_sjoberg,2014,-492,both
3610920_ostra_helenelund,2000,-31,both
3610920_ostra_helenelund,2001,-34,both
3610920_ostra_helenelund,2002,-7,both
3610920_ostra_helenelund,2003,12,both
3610920_ostra_helenelund,2004,-2,both
3610920_ostra_helenelund,2005,-19,both
3610920_ostra_helenelund,2006,-5,both
3610920_ostra_helenelund,2007,-15,both
3610920_ostra_helenelund,2008,12,both
3610920_ostra_helenelund,2009,-7,both
3610920_ostra_helenelund,2010,-46,both
3610920_ostra_helenelund,2011,-9,both
3610920_ostra_helenelund,2012,-34,both
3610920_ostra_helenelund,2013,-81,both
3610920_ostra_helenelund,2014,-32,both
3610931_tegelhagen,2000,-21,both
3610931_tegelhagen,2001,-42,both
3610931_tegelhagen,2002,-83,both
3610931_tegelhagen,2003,-93,both
3610931_tegelhagen,2004,-117,both
3610931_tegelhagen,2005,-135,both
3610931_tegelhagen,2006,-134,both
3610931_tegelhagen,2007,-141,both
3610931_tegelhagen,2008,-133,both
3610931_tegelhagen,2009,-145,both
3610931_tegelhagen,2010,-167,both
3610931_tegelhagen,2011,-159,both
3610931_tegelhagen,2012,-161,both
3610931_tegelhagen,2013,-132,both
3610931_tegelhagen,2014,-135,both
3610940_helenelunds_centrum,2000,-7,both
3610940_helenelunds_centrum,2001,-9,both
3610940_helenelunds_centrum,2002,-57,both
3610940_helenelunds_centrum,2003,-92,both
3610940_helenelunds_centrum,2004,-98,both
3610940_helenelunds_centrum,2005,-127,both
3610940_helenelunds_centrum,2006,-114,both
3610940_helenelunds_centrum,2007,-122,both
3610940_helenelunds_centrum,2008,-223,both
3610940_helenelunds_centrum,2009,-263,both
3610940_helenelunds_centrum,2010,-292,both
3610940_helenelunds_centrum,2011,-334,both
3610940_helenelunds_centrum,2012,-357,both
3610940_helenelunds_centrum,2013,-366,both
3610940_helenelunds_centrum,2014,-437,both
3610951_vastra_helenelund,2000,-7,both
3610951_vastra_helenelund,2001,-22,both
3610951_vastra_helenelund,2002,-34,both
3610951_vastra_helenelund,2003,-22,both
3610951_vastra_helenelund,2004,-24,both
3610951_vastra_helenelund,2005,-51,both
3610951_vastra_helenelund,2006,-35,both
3610951_vastra_helenelund,2007,-30,both
3610951_vastra_helenelund,2008,-31,both
3610951_vastra_helenelund,2009,-19,both
3610951_vastra_helenelund,2010,2,both
3610951_vastra_helenelund,2011,-20,both
3610951_vastra_helenelund,2012,-21,both
3610951_vastra_helenelund,2013,-18,both
3610951_vastra_helenelund,2014,-47,both
3612710_bagarby,2000,-83,both
3612710_bagarby,2001,-191,both
3612710_bagarby,2002,-305,both
3612710_bagarby,2003,-380,both
3612710_bagarby,2004,-530,both
3612710_bagarby,2005,-652,both
3612710_bagarby,2006,-745,both
3612710_bagarby,2007,-814,both
3612710_bagarby,2008,-899,both
3612710_bagarby,2009,-1004,both
3612710_bagarby,2010,-990,both
3612710_bagarby,2011,-998,both
3612710_bagarby,2012,-1064,both
3612710_bagarby,2013,-1034,both
3612710_bagarby,2014,-1061,both
3710112_jarvastaden_norra,2012,263,both
3710112_jarvastaden_norra,2013,616,both
3710112_jarvastaden_norra,2014,1008,both
3710114_jarvastaden_ostra,2010,110,both
3710114_jarvastaden_ostra,2011,450,both
3710114_jarvastaden_ostra,2012,478,both
3710114_jarvastaden_ostra,2013,440,both
3710114_jarvastaden_ostra,2014,378,both
3710120_ritorp,2000,24,both
3710120_ritorp,2001,20,both
