basomrade,year,mean_income_aged_lt_20,gender
3720910_rudtorp,2013,366654.39,male
3720910_rudtorp,2014,376396.64,male
3720920_albygard,2000,234709.74,male
3720920_albygard,2001,242658.82,male
3720920_albygard,2002,244284.86,male
3720920_albygard,2003,248710.77,male
3720920_albygard,2004,266348.73,male
3720920_albygard,2005,262590.29,male
3720920_albygard,2006,286964.01,male
3720920_albygard,2007,281283.55,male
3720920_albygard,2008,292469.19,male
3720920_albygard,2009,302169.25,male
3720920_albygard,2010,305589.89,male
3720920_albygard,2011,313865.64,male
3720920_albygard,2012,313012.87,male
3720920_albygard,2013,321176.87,male
3720920_albygard,2014,330701.0,male
3720930_solna_centrum,2000,270621.24,male
3720930_solna_centrum,2001,255780.64,male
3720930_solna_centrum,2002,289332.09,male
3720930_solna_centrum,2003,315555.7,male
3720930_solna_centrum,2004,337681.01,male
3720930_solna_centrum,2005,341204.67,male
3720930_solna_centrum,2006,349103.73,male
3720930_solna_centrum,2007,380264.07,male
3720930_solna_centrum,2008,368740.04,male
3720930_solna_centrum,2009,380218.38,male
3720930_solna_centrum,2010,365268.3,male
3720930_solna_centrum,2011,361398.06,male
3720930_solna_centrum,2012,363577.5,male
3720930_solna_centrum,2013,378577.59,male
3720930_solna_centrum,2014,371764.58,male
3720940_hanneberg,2000,234315.52,male
3720940_hanneberg,2001,248820.57,male
3720940_hanneberg,2002,262411.32,male
3720940_hanneberg,2003,263704.5,male
3720940_hanneberg,2004,273282.12,male
3720940_hanneberg,2005,283958.41,male
3720940_hanneberg,2006,289683.92,male
3720940_hanneberg,2007,317723.9,male
3720940_hanneberg,2008,359587.73,male
3720940_hanneberg,2009,353315.2,male
3720940_hanneberg,2010,345339.9,male
3720940_hanneberg,2011,370715.7,male
3720940_hanneberg,2012,374650.71,male
3720940_hanneberg,2013,356112.39,male
3720940_hanneberg,2014,353470.41,male
3720950_albydal,2000,215106.49,male
3720950_albydal,2001,228492.66,male
3720950_albydal,2002,241999.94,male
3720950_albydal,2003,248972.63,male
3720950_albydal,2004,256275.31,male
3720950_albydal,2005,267838.05,male
3720950_albydal,2006,274709.04,male
3720950_albydal,2007,294165.91,male
3720950_albydal,2008,317157.78,male
3720950_albydal,2009,317900.89,male
3720950_albydal,2010,322454.89,male
3720950_albydal,2011,330776.29,male
3720950_albydal,2012,337418.73,male
3720950_albydal,2013,345724.4,male
3720950_albydal,2014,350335.01,male
3411110_norra_sticklinge,2000,533756.75,male
3411110_norra_sticklinge,2001,546136.65,male
3411110_norra_sticklinge,2002,602198.73,male
3411110_norra_sticklinge,2003,602201.5,male
3411110_norra_sticklinge,2004,616603.92,male
3411110_norra_sticklinge,2005,696652.7,male
3411110_norra_sticklinge,2006,791280.06,male
3411110_norra_sticklinge,2007,777959.7,male
3411110_norra_sticklinge,2008,798187.48,male
3411110_norra_sticklinge,2009,739419.16,male
3411110_norra_sticklinge,2010,747853.77,male
3411110_norra_sticklinge,2011,792783.26,male
3411110_norra_sticklinge,2012,802353.69,male
3411110_norra_sticklinge,2013,791399.52,male
3411110_norra_sticklinge,2014,828217.91,male
3411120_sodra_sticklinge,2000,420106.49,male
3411120_sodra_sticklinge,2001,461469.62,male
3411120_sodra_sticklinge,2002,453860.53,male
3411120_sodra_sticklinge,2003,432683.32,male
3411120_sodra_sticklinge,2004,461295.47,male
3411120_sodra_sticklinge,2005,461728.33,male
3411120_sodra_sticklinge,2006,493276.57,male
3411120_sodra_sticklinge,2007,540862.38,male
3411120_sodra_sticklinge,2008,565541.74,male
3411120_sodra_sticklinge,2009,521878.17,male
3411120_sodra_sticklinge,2010,534339.65,male
3411120_sodra_sticklinge,2011,547513.22,male
3411120_sodra_sticklinge,2012,537125.3,male
3411120_sodra_sticklinge,2013,495692.52,male
3411120_sodra_sticklinge,2014,516043.91,male
3411200_islinge,2000,529444.97,male
3411200_islinge,2001,578589.35,male
3411200_islinge,2002,631240.97,male
3411200_islinge,2003,559701.28,male
3411200_islinge,2004,597166.54,male
3411200_islinge,2005,625424.55,male
3411200_islinge,2006,598034.13,male
3411200_islinge,2007,687067.84,male
3411200_islinge,2008,703288.69,male
3411200_islinge,2009,679021.85,male
3411200_islinge,2010,715330.54,male
3411200_islinge,2011,800415.41,male
3411200_islinge,2012,766458.22,male
3411200_islinge,2013,851153.03,male
3411200_islinge,2014,853802.25,male
3411310_vastra_naset,2000,273239.87,male
3411310_vastra_naset,2001,280815.63,male
3411310_vastra_naset,2002,280347.7,male
3411310_vastra_naset,2003,269728.95,male
3411310_vastra_naset,2004,271209.11,male
3411310_vastra_naset,2005,284183.69,male
3411310_vastra_naset,2006,291745.96,male
3411310_vastra_naset,2007,301306.26,male
3411310_vastra_naset,2008,310894.44,male
3411310_vastra_naset,2009,310251.13,male
3411310_vastra_naset,2010,312488.52,male
3411310_vastra_naset,2011,328352.46,male
3411310_vastra_naset,2012,338773.22,male
3411310_vastra_naset,2013,350381.18,male
3411310_vastra_naset,2014,352622.77,male
3411320_ostra_naset,2000,250013.34,male
3411320_ostra_naset,2001,279525.81,male
3411320_ostra_naset,2002,260690.93,male
3411320_ostra_naset,2003,263798.51,male
3411320_ostra_naset,2004,260434.56,male
3411320_ostra_naset,2005,263194.95,male
3411320_ostra_naset,2006,273652.99,male
3411320_ostra_naset,2007,292437.0,male
3411320_ostra_naset,2008,306570.04,male
3411320_ostra_naset,2009,313325.31,male
3411320_ostra_naset,2010,305840.04,male
3411320_ostra_naset,2011,317993.43,male
3411320_ostra_naset,2012,341806.88,male
3411320_ostra_naset,2013,339008.72,male
3411320_ostra_naset,2014,362154.7,male
3411400_bo_garde,2000,480897.63,male
3411400_bo_garde,2001,473906.34,male
3411400_bo_garde,2002,461856.4,male
3411400_bo_garde,2003,468545.84,male
3411400_bo_garde,2004,503327.58,male
3411400_bo_garde,2005,523880.13,male
3411400_bo_garde,2006,547749.8,male
3411400_bo_garde,2007,593251.35,male
3411400_bo_garde,2008,599945.61,male
3411400_bo_garde,2009,592303.9,male
3411400_bo_garde,2010,596197.24,male
3411400_bo_garde,2011,653782.92,male
3411400_bo_garde,2012,700244.16,male
3411400_bo_garde,2013,735320.54,male
3411400_bo_garde,2014,725962.02,male
3411510_bo,2000,577708.67,male
3411510_bo,2001,587822.74,male
3411510_bo,2002,591093.12,male
3411510_bo,2003,588061.97,male
3411510_bo,2004,612404.31,male
3411510_bo,2005,640723.51,male
3411510_bo,2006,668609.09,male
3411510_bo,2007,781418.14,male
3411510_bo,2008,807536.13,male
3411510_bo,2009,763091.41,male
3411510_bo,2010,844168.33,male
3411510_bo,2011,797306.42,male
3411510_bo,2012,848605.28,male
3411510_bo,2013,824155.87,male
3411510_bo,2014,800874.71,male
3411520_bjornbo,2000,512933.15,male
3411520_bjornbo,2001,625841.62,male
3411520_bjornbo,2002,533788.89,male
3411520_bjornbo,2003,605880.54,male
3411520_bjornbo,2004,645304.7,male
3411520_bjornbo,2005,675325.67,male
3411520_bjornbo,2006,769476.74,male
3411520_bjornbo,2007,842236.14,male
3411520_bjornbo,2008,834280.58,male
3411520_bjornbo,2009,699584.74,male
3411520_bjornbo,2010,792072.95,male
3411520_bjornbo,2011,736256.21,male
3411520_bjornbo,2012,633928.94,male
3411520_bjornbo,2013,596862.94,male
3411520_bjornbo,2014,540483.75,male
3411610_boson,2000,440838.17,male
3411610_boson,2001,623781.85,male
3411610_boson,2002,537009.25,male
3411610_boson,2003,470290.62,male
3411610_boson,2004,525704.33,male
3411610_boson,2005,435135.15,male
3411610_boson,2006,563106.12,male
3411610_boson,2007,379929.46,male
3411610_boson,2008,328908.14,male
3411610_boson,2009,487274.8,male
3411610_boson,2010,468266.23,male
3411610_boson,2011,429545.91,male
3411610_boson,2012,406686.72,male
3411610_boson,2013,356966.93,male
3411610_boson,2014,262402.64,male
3411620_rudboda,2000,361974.2,male
3411620_rudboda,2001,376538.08,male
3411620_rudboda,2002,383929.13,male
3411620_rudboda,2003,394139.1,male
3411620_rudboda,2004,383761.12,male
3411620_rudboda,2005,396635.99,male
3411620_rudboda,2006,398769.67,male
3411620_rudboda,2007,406973.36,male
3411620_rudboda,2008,440666.0,male
3411620_rudboda,2009,438996.99,male
3411620_rudboda,2010,446740.01,male
3411620_rudboda,2011,452027.9,male
3411620_rudboda,2012,466524.33,male
3411620_rudboda,2013,479878.92,male
3411620_rudboda,2014,485135.46,male
3412100_elfvik,2000,485316.45,male
3412100_elfvik,2001,468176.97,male
3412100_elfvik,2002,475211.77,male
3412100_elfvik,2003,472396.22,male
3412100_elfvik,2004,521023.03,male
3412100_elfvik,2005,605885.94,male
3412100_elfvik,2006,561556.8,male
3412100_elfvik,2007,562847.18,male
3412100_elfvik,2008,857161.74,male
3412100_elfvik,2009,622421.28,male
3412100_elfvik,2010,684759.16,male
3412100_elfvik,2011,694572.1,male
3412100_elfvik,2012,660435.19,male
3412100_elfvik,2013,591058.09,male
3412100_elfvik,2014,644663.48,male
3413110_torsviksplatan,2000,252541.88,male
3413110_torsviksplatan,2001,263189.82,male
3413110_torsviksplatan,2002,282352.39,male
3413110_torsviksplatan,2003,285010.05,male
3413110_torsviksplatan,2004,283310.29,male
3413110_torsviksplatan,2005,286486.04,male
3413110_torsviksplatan,2006,284203.51,male
3413110_torsviksplatan,2007,305162.63,male
3413110_torsviksplatan,2008,307409.95,male
3413110_torsviksplatan,2009,321229.02,male
3413110_torsviksplatan,2010,345632.57,male
3413110_torsviksplatan,2011,345389.31,male
3413110_torsviksplatan,2012,342578.67,male
3413110_torsviksplatan,2013,341218.62,male
3413110_torsviksplatan,2014,353235.1,male
3413120_lidingo_centrum,2000,270445.04,male
3413120_lidingo_centrum,2001,273978.08,male
3413120_lidingo_centrum,2002,285285.79,male
3413120_lidingo_centrum,2003,294774.21,male
3413120_lidingo_centrum,2004,290884.25,male
3413120_lidingo_centrum,2005,299933.66,male
3413120_lidingo_centrum,2006,308519.26,male
3413120_lidingo_centrum,2007,306593.35,male
3413120_lidingo_centrum,2008,319343.25,male
3413120_lidingo_centrum,2009,293670.92,male
3413120_lidingo_centrum,2010,312391.17,male
3413120_lidingo_centrum,2011,322383.46,male
3413120_lidingo_centrum,2012,311666.74,male
3413120_lidingo_centrum,2013,306702.15,male
3413120_lidingo_centrum,2014,320241.26,male
3413130_stureplatan,2000,482001.23,male
3413130_stureplatan,2001,438781.98,male
3413130_stureplatan,2002,485307.25,male
3413130_stureplatan,2003,477036.37,male
3413130_stureplatan,2004,499393.72,male
3413130_stureplatan,2005,571276.77,male
3413130_stureplatan,2006,530388.68,male
3413130_stureplatan,2007,539184.02,male
3413130_stureplatan,2008,575529.78,male
3413130_stureplatan,2009,573879.4,male
3413130_stureplatan,2010,584589.81,male
3413130_stureplatan,2011,631224.1,male
3413130_stureplatan,2012,554598.52,male
3413130_stureplatan,2013,583920.43,male
3413130_stureplatan,2014,575125.13,male
3413140_herserud,2000,560951.22,male
3413140_herserud,2001,568871.22,male
3413140_herserud,2002,553305.31,male
3413140_herserud,2003,505698.91,male
3413140_herserud,2004,549548.22,male
3413140_herserud,2005,565123.1,male
3413140_herserud,2006,592443.22,male
3413140_herserud,2007,647234.23,male
3413140_herserud,2008,689833.79,male
3413140_herserud,2009,631582.23,male
3413140_herserud,2010,691273.89,male
3413140_herserud,2011,741772.88,male
3413140_herserud,2012,729422.06,male
3413140_herserud,2013,771223.29,male
3413140_herserud,2014,698668.41,male
3413150_torsviks_torg,2000,284181.29,male
3413150_torsviks_torg,2001,291435.16,male
3413150_torsviks_torg,2002,322019.38,male
3413150_torsviks_torg,2003,305241.09,male
3413150_torsviks_torg,2004,304772.33,male
3413150_torsviks_torg,2005,343575.63,male
3413150_torsviks_torg,2006,354617.48,male
3413150_torsviks_torg,2007,382793.67,male
3413150_torsviks_torg,2008,389139.52,male
3413150_torsviks_torg,2009,384292.86,male
3413150_torsviks_torg,2010,371853.29,male
3413150_torsviks_torg,2011,377083.86,male
3413150_torsviks_torg,2012,386193.62,male
3413150_torsviks_torg,2013,377091.5,male
3413150_torsviks_torg,2014,411755.44,male
3413210_bredablick,2000,327164.31,male
3413210_bredablick,2001,321257.54,male
3413210_bredablick,2002,307534.87,male
3413210_bredablick,2003,305415.27,male
3413210_bredablick,2004,323295.88,male
3413210_bredablick,2005,326248.5,male
3413210_bredablick,2006,351614.65,male
3413210_bredablick,2007,352842.03,male
3413210_bredablick,2008,356958.8,male
3413210_bredablick,2009,346395.2,male
3413210_bredablick,2010,371498.82,male
3413210_bredablick,2011,383825.23,male
3413210_bredablick,2012,384071.67,male
3413210_bredablick,2013,413454.9,male
3413210_bredablick,2014,385382.9,male
3413220_norra_hersby,2000,648804.4,male
3413220_norra_hersby,2001,678757.63,male
3413220_norra_hersby,2002,643022.39,male
3413220_norra_hersby,2003,647655.3,male
3413220_norra_hersby,2004,700710.79,male
3413220_norra_hersby,2005,676745.2,male
3413220_norra_hersby,2006,671547.21,male
3413220_norra_hersby,2007,749503.39,male
3413220_norra_hersby,2008,798753.04,male
3413220_norra_hersby,2009,675555.84,male
3413220_norra_hersby,2010,757810.1,male
3413220_norra_hersby,2011,746951.01,male
3413220_norra_hersby,2012,812167.59,male
3413220_norra_hersby,2013,759397.58,male
3413220_norra_hersby,2014,834379.48,male
3413230_sodra_hersby,2000,563311.68,male
3413230_sodra_hersby,2001,668571.16,male
3413230_sodra_hersby,2002,666961.22,male
3413230_sodra_hersby,2003,586935.11,male
3413230_sodra_hersby,2004,566905.3,male
3413230_sodra_hersby,2005,586097.52,male
3413230_sodra_hersby,2006,722123.51,male
3413230_sodra_hersby,2007,724577.96,male
3413230_sodra_hersby,2008,762295.29,male
3413230_sodra_hersby,2009,716098.75,male
3413230_sodra_hersby,2010,721267.44,male
3413230_sodra_hersby,2011,749119.26,male
3413230_sodra_hersby,2012,740003.03,male
3413230_sodra_hersby,2013,756449.04,male
3413230_sodra_hersby,2014,827430.72,male
3413240_hersbyholm,2000,373945.32,male
3413240_hersbyholm,2001,372399.0,male
3413240_hersbyholm,2002,395204.56,male
3413240_hersbyholm,2003,389029.03,male
3413240_hersbyholm,2004,399979.76,male
3413240_hersbyholm,2005,410473.77,male
3413240_hersbyholm,2006,434196.08,male
3413240_hersbyholm,2007,485916.37,male
3413240_hersbyholm,2008,494566.23,male
3413240_hersbyholm,2009,463446.11,male
3413240_hersbyholm,2010,520560.67,male
3413240_hersbyholm,2011,540858.42,male
3413240_hersbyholm,2012,548302.11,male
3413240_hersbyholm,2013,540891.02,male
3413240_hersbyholm,2014,558913.89,male
3413300_stockby,2000,367562.8,male
3413300_stockby,2001,392190.4,male
3413300_stockby,2002,382031.57,male
3413300_stockby,2003,383747.64,male
3413300_stockby,2004,405598.23,male
3413300_stockby,2005,384924.21,male
3413300_stockby,2006,406486.92,male
3413300_stockby,2007,437213.4,male
3413300_stockby,2008,458270.01,male
3413300_stockby,2009,488160.47,male
3413300_stockby,2010,524580.72,male
3413300_stockby,2011,520186.88,male
3413300_stockby,2012,501339.6,male
3413300_stockby,2013,526355.14,male
3413300_stockby,2014,592299.99,male
3413410_baggeby,2000,240512.21,male
3413410_baggeby,2001,252879.34,male
3413410_baggeby,2002,263533.89,male
3413410_baggeby,2003,248364.19,male
3413410_baggeby,2004,248893.03,male
3413410_baggeby,2005,258727.51,male
3413410_baggeby,2006,273686.76,male
3413410_baggeby,2007,279755.95,male
3413410_baggeby,2008,287784.07,male
3413410_baggeby,2009,287126.99,male
3413410_baggeby,2010,274887.55,male
3413410_baggeby,2011,298532.81,male
3413410_baggeby,2012,301801.65,male
3413410_baggeby,2013,312582.23,male
3413410_baggeby,2014,325457.24,male
3413420_bodal,2000,271163.31,male
3413420_bodal,2001,296690.58,male
3413420_bodal,2002,290955.78,male
3413420_bodal,2003,297160.33,male
3413420_bodal,2004,296896.57,male
3413420_bodal,2005,309564.59,male
3413420_bodal,2006,295145.33,male
3413420_bodal,2007,298979.93,male
3413420_bodal,2008,316235.19,male
3413420_bodal,2009,322743.61,male
3413420_bodal,2010,322353.11,male
3413420_bodal,2011,338179.83,male
3413420_bodal,2012,334402.04,male
3413420_bodal,2013,343055.78,male
3413420_bodal,2014,364144.95,male
3413500_larsberg,2000,252959.23,male
3413500_larsberg,2001,263851.82,male
3413500_larsberg,2002,262557.6,male
3413500_larsberg,2003,263433.23,male
3413500_larsberg,2004,263630.56,male
3413500_larsberg,2005,269277.23,male
3413500_larsberg,2006,271901.63,male
3413500_larsberg,2007,270956.66,male
3413500_larsberg,2008,283943.58,male
3413500_larsberg,2009,281561.68,male
3413500_larsberg,2010,285136.18,male
3413500_larsberg,2011,287794.67,male
3413500_larsberg,2012,300329.43,male
3413500_larsberg,2013,302142.71,male
3413500_larsberg,2014,299553.7,male
3413600_mosstorp,2000,411881.95,male
3413600_mosstorp,2001,422122.8,male
3413600_mosstorp,2002,444386.95,male
3413600_mosstorp,2003,441734.45,male
3413600_mosstorp,2004,435202.27,male
3413600_mosstorp,2005,442631.88,male
3413600_mosstorp,2006,474399.72,male
3413600_mosstorp,2007,487924.52,male
3413600_mosstorp,2008,513469.96,male
3413600_mosstorp,2009,519329.01,male
3413600_mosstorp,2010,567956.65,male
3413600_mosstorp,2011,572463.69,male
3413600_mosstorp,2012,575401.34,male
3413600_mosstorp,2013,553800.14,male
3413600_mosstorp,2014,548019.9,male
3413710_centrala_gangsatra,2000,191074.18,male
3413710_centrala_gangsatra,2001,204698.11,male
3413710_centrala_gangsatra,2002,208662.92,male
3413710_centrala_gangsatra,2003,212680.25,male
3413710_centrala_gangsatra,2004,208571.93,male
3413710_centrala_gangsatra,2005,211304.75,male
3413710_centrala_gangsatra,2006,211405.97,male
3413710_centrala_gangsatra,2007,220569.77,male
3413710_centrala_gangsatra,2008,228240.2,male
3413710_centrala_gangsatra,2009,229969.83,male
3413710_centrala_gangsatra,2010,230615.58,male
3413710_centrala_gangsatra,2011,241063.93,male
3413710_centrala_gangsatra,2012,248043.27,male
3413710_centrala_gangsatra,2013,250546.23,male
3413710_centrala_gangsatra,2014,256354.54,male
3413720_norra_gangsatra,2000,410537.89,male
3413720_norra_gangsatra,2001,432987.67,male
3413720_norra_gangsatra,2002,419153.41,male
3413720_norra_gangsatra,2003,423563.17,male
3413720_norra_gangsatra,2004,420672.86,male
3413720_norra_gangsatra,2005,440516.18,male
3413720_norra_gangsatra,2006,476865.48,male
3413720_norra_gangsatra,2007,467872.88,male
3413720_norra_gangsatra,2008,510177.55,male
3413720_norra_gangsatra,2009,481651.95,male
3413720_norra_gangsatra,2010,484640.45,male
3413720_norra_gangsatra,2011,519701.85,male
3413720_norra_gangsatra,2012,523264.55,male
3413720_norra_gangsatra,2013,541580.95,male
3413720_norra_gangsatra,2014,555497.53,male
3413810_bergsatra,2000,213322.69,male
3413810_bergsatra,2001,223908.5,male
3413810_bergsatra,2002,267044.56,male
3413810_bergsatra,2003,299128.07,male
3413810_bergsatra,2004,351758.21,male
3413810_bergsatra,2005,377520.85,male
